id,companyId,companyName,headquarters,ecosystemName,ecosystemSecondary,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
843,19,Agnostiq,Toronto,Toronto,,Quantum,Differential Ventures,"Boost VC, Differential Ventures, Green Egg Ventures, Scout Ventures, Tensility Venture Partners",Seed,2021-05-13,2400000,2021,2021 Q2
844,517,Relay Platform,Toronto,Toronto,,InsurTech,Bain Capital Ventures,"Amaranthine, Bain Capital Ventures, Better Tomorrow Ventures, Garage Capital, Panache Ventures, Tribe Capital",Series A,2021-05-13,18420000,2021,2021 Q2
845,678,Verdi,Vancouver,British Columbia,,agTech,,Alchemist Accelerator,Pre-Seed,2021-05-13,0,2021,2021 Q2
846,447,Ontopical,Calgary,Alberta,Calgary,AI,,,Pre-Seed,2021-05-14,0,2021,2021 Q2
847,107,CAARY Capital,Toronto,Toronto,,FinTech,,,Seed,2021-05-15,2396913,2021,2021 Q2
848,408,Nanology Labs,Toronto,Toronto,,BioTech,FACIT,"Creative Destruction Lab (CDL), FACIT, MEDTEQ+, Ontario Brain Institute, Ontario Centre of Innovation",Seed,2021-05-17,3684000,2021,2021 Q2
849,716,Zapper,Montreal,Quebec,Montreal,FinTech,Framework Ventures,"Coinbase Ventures, CoinFund, Cooley, Defiance Capital, Distributed Global, Framework Ventures, Kain Warwick, Libertus Capital, LongHash Ventures, Maven 11 Capital, Michael Dunworth, Nascent Digital, ParaFi Capital, Scalar Capital, Sino Global Capital, Sound Ventures, Stani Kulechov, The LAO, The Spartan Group",Series A,2021-05-17,18420000,2021,2021 Q2
850,105,BuyProperly,Toronto,Toronto,,FinTech,Nurture Ventures,"Fastbreak Ventures, Nurture Ventures",Seed,2021-05-18,2000000,2021,2021 Q2
851,361,LivNao Technologies,Vancouver,British Columbia,,AI,Heal Capital,"Heal Capital, What If Ventures",Seed,2021-05-18,0,2021,2021 Q2
852,454,Orennia,Calgary,Alberta,Calgary,Analytics,,"Global Reserve Group, NGP Energy Technology Partners, Quantum Energy Partners, Stronghold Resource Partners",Series A,2021-05-18,0,2021,2021 Q2
853,703,Wingocard,Montreal,Quebec,Montreal,FinTech,"Diagram Ventures, Panache Ventures","Cherif Habib, Diagram Ventures, Francois Arbour, Panache Ventures",Seed,2021-05-19,2087600,2021,2021 Q2
854,107,CAARY Capital,Toronto,Toronto,,FinTech,,,Equity Crowdfunding,2021-05-20,4025843,2021,2021 Q2
855,451,OpenUnit,Toronto,Toronto,,SaaS,,"Advisors.fund, Garage Capital, InSite, Jonathan Wasserstrum",Seed,2021-05-20,1228000,2021,2021 Q2
856,622,Tenstorrent,Toronto,Toronto,,Platform,Fidelity,"Eclipse Ventures, Epic CG, Fidelity, Moore Capital, Real Ventures",Series C,2021-05-20,245600000,2021,2021 Q2
857,184,Dooly,Vancouver,British Columbia,,AI,Spark Capital,"Addition, Boldstart Ventures, BoxGroup, Greenspring Associates, Lachy Groom, Spark Capital, Tiger Global Management",Series B,2021-05-20,98240000,2021,2021 Q2
858,318,Kaloom,Montreal,Quebec,Montreal,Platform,Alternative Capital Group,Alternative Capital Group,Series A,2021-05-20,11543200,2021,2021 Q2
859,5,Aboard,Toronto,Toronto,,SaaS,,Badhouse Ventures,Pre-Seed,2021-05-21,0,2021,2021 Q2
860,263,Giiant Pharma,Montreal,Quebec,Montreal,BioTech,"Amplitude Venture Capital, Genesys Capital","Amorchem, Amplitude Venture Capital, Anges Quebec, AQC Capital, CQDM, Fonds de solidarité FTQ, Genesys Capital, Theodorus III",Seed,2021-05-21,15000000,2021,2021 Q2
861,227,Feedback Solutions,Toronto,Toronto,,PropertyTech,Food Foundry,Food Foundry,Pre-Seed,2021-05-24,75000,2021,2021 Q2
862,711,Xanadu,Toronto,Toronto,,AI,Bessemer Venture Partners,"BDC Capital, Bessemer Venture Partners, Capricorn Investment Group, Georgian, In-Q-Tel, OMERS Ventures, Tiger Global Management, Tim Draper",Series B,2021-05-25,122800000,2021,2021 Q2
863,427,Novisto,Montreal,Quebec,Montreal,SaaS,White Star Capital,"Diagram Ventures, White Star Capital",Series A,2021-05-25,9600000,2021,2021 Q2
864,350,Ledn,Toronto,Toronto,,FinTech,Kingsway Capital,"Alan Howard, Alexis Ohanian, CMT Digital Ventures, Coinbase Ventures, Global Founders Capital, Hashed, John Pfeffer, Kingsway Capital, ParaFi Capital, Susquehanna Growth Equity, Valor Capital Group, White Star Capital",Series A,2021-05-26,36100000,2021,2021 Q2
865,469,PartnerStack,Toronto,Toronto,,SaaS,3L Capital,"3L Capital, HarbourVest Partners, RRE Ventures, Whitecap Venture Partners",Series B,2021-05-26,35000000,2021,2021 Q2
866,194,Ecooation,British Columbia,British Columbia,,CleanTech,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Grant,2021-05-27,3806800,2021,2021 Q2
867,623,Terramera,British Columbia,British Columbia,,agTech,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Grant,2021-05-27,9701200,2021,2021 Q2
868,529,Rocket Doctor,Toronto,Toronto,,HealthTech,"Emergent Medical Associates, f7 Ventures","Emergent Medical Associates, f7 Ventures",Seed,2021-05-28,3315600,2021,2021 Q2
869,178,Defined,Vancouver,British Columbia,,BlockChain,Version One Ventures,"Balaji Srinivasan, Capital6 Eagle, Compound, Inflection Ventures, Kamunting Street Capital, Mark Cuban, Portico Ventures, Rasool Rayani, Tiny Capital, Version One Ventures",Seed,2021-05-28,2500000,2021,2021 Q2
870,267,Grolift,Montreal,Quebec,Montreal,eCommerce,,,Pre-Seed,2021-05-31,70000,2021,2021 Q2
871,707,WOMBO,Toronto,Toronto,,AI,"Global Founders Capital, Sofreh Capital","468 Capital, Buckley Ventures, Gabriel Leydon, Global Founders Capital, LaunchHouse, MPGI, Sofreh Capital, Sound Ventures",Seed,2021-06-01,7368000,2021,2021 Q2
872,136,Clir Renewables,Vancouver,British Columbia,,SaaS,"ArcTern Ventures, Longbow Capital","Active Impact Investments, ArcTern Ventures, BDC Capital, Canada Pension Plan Investment Board, Longbow Capital, Tokio Marine",Series B,2021-06-01,27000000,2021,2021 Q2
873,384,Memory Anchor,Calgary,Alberta,Calgary,Platform,,,Pre-Seed,2021-06-01,300000,2021,2021 Q2
874,586,SpikeFli Analytics,Calgary,Alberta,Calgary,SaaS,,,Series ?,2021-06-01,0,2021,2021 Q2
875,681,Vetsie,Calgary,Alberta,Calgary,SaaS,,,Seed,2021-06-01,285000,2021,2021 Q2
876,14,AdeptMind,Toronto,Toronto,,AI,Innospark Ventures,"A/O PropTech, Innospark Ventures, Pi Labs, Ulta Beauty",Series A,2021-06-03,6200000,2021,2021 Q2
877,71,Bench,Vancouver,British Columbia,,FinTech,Contour Venture Partners,"Altos Ventures, Bank of Montreal (BMO), Contour Venture Partners, Inovia Capital, Sage Group, Shopify",Series C,2021-06-03,73000000,2021,2021 Q2
878,723,Zetane Systems,Montreal,Quebec,Montreal,AI,Epic Games,Epic Games,Pre-Seed,2021-06-03,184200,2021,2021 Q2
879,308,Intelight,Toronto,Toronto,,iOT,Autonomous Vehicle Innovation Network (AVIN),Autonomous Vehicle Innovation Network (AVIN),Grant,2021-06-04,737000,2021,2021 Q2
880,308,Intelight,Toronto,Toronto,,iOT,Autonomous Vehicle Innovation Network (AVIN),Autonomous Vehicle Innovation Network (AVIN),Seed,2021-06-04,1470000,2021,2021 Q2
881,655,Trulioo,Vancouver,British Columbia,,SaaS,TCV,"American Express Ventures, Blue Cloud Ventures, Blumberg Capital, Citi Ventures, Mouro Capital, TCV",Series D,2021-06-07,476109600,2021,2021 Q2
882,45,Artboard Studio,Toronto,Toronto,,SaaS,212,212,Seed,2021-06-08,750000,2021,2021 Q2
883,696,Waabi,Toronto,Toronto,,AutoTech,Khosla Ventures,"8VC, Aurora, BDC Capital, Fei-Fei Li, Geoffrey Hinton, Golden Ventures, Khosla Ventures, OMERS Ventures, Pieter Abbeel, Radical Ventures, Sanja Fidler, Uber",Series A,2021-06-08,100000000,2021,2021 Q2
885,592,SSENSE,Montreal,Quebec,Montreal,eCommerce,Sequoia Capital China,Sequoia Capital China,Series ?,2021-06-08,0,2021,2021 Q2
886,322,Kepler Communications,Toronto,Toronto,,SpaceTech,Tribe Capital,"Canaan Partners, Costanoa Ventures, IA Ventures, Tribe Capital",Series B,2021-06-09,60000000,2021,2021 Q2
887,86,Bold Therapeutics,British Columbia,British Columbia,,BioTech,National Research Council of Canada Industrial Research Assistance Program,National Research Council of Canada IRAP,Grant,2021-06-09,965000,2021,2021 Q2
888,148,Commit,Vancouver,British Columbia,,Analytics,Accomplice,"Accomplice, Garage Capital, Inovia Capital, Kensington Capital Partners Limited",Seed,2021-06-09,6000000,2021,2021 Q2
889,236,FitIn,Toronto,Toronto,,Marketplace,,,Seed,2021-06-10,0,2021,2021 Q2
890,414,Nesto,Montreal,Quebec,Montreal,FinTech,"Michael Paulus, Michael Rowell","Breyer Capital, Diagram Ventures, Marc Alloul, Michael Paulus, Michael Rowell, Portage Ventures",Series B,2021-06-10,76000000,2021,2021 Q2
891,118,Ceragen,Kitchener,Waterloo Region,,AgTech,SOSV,"IndieBio, SOSV",Seed,2021-06-11,0,2021,2021 Q2
892,536,Salesfloor,Montreal,Quebec,Montreal,eCommerce,,Level Equity Management,Series B,2021-06-14,33156000,2021,2021 Q2
893,572,SkyWatch,Waterloo,Waterloo Region,,Data,Drive Capital,"BDC Capital, Bullpen Capital, Drive Capital, Golden Ventures, Space Capital",Series B,2021-06-15,21000000,2021,2021 Q2
894,38,ApplyBoard,Waterloo,Waterloo Region,,EdTech,Ontario Teachers Pension Plan,"Blue Cloud Ventures, BDC Capital, Fidelity, Garage Capital, Harmonic Growth Partners, Index Ventures, Ontario Teachers Pension Plan",Series D,2021-06-15,375000000,2021,2021 Q2
895,604,StreamingFast,Montreal,Quebec,Montreal,Blockchain,The Graph,The Graph,Grant,2021-06-17,73500000,2021,2021 Q2
896,16,AdSkate,Toronto,Toronto,,AdTech,,"AlphaLab, Innovation Works",Seed,2021-06-21,0,2021,2021 Q2
897,317,Joyride,Toronto,Toronto,,Platform,"Proeza Ventures, Urban Innovation Fund","Craig Miller, Liil Ventures, Proeza Ventures, Two Small Fish Ventures, Urban Innovation Fund",Seed,2021-06-22,3700000,2021,2021 Q2
898,522,Resq,Toronto,Toronto,,Platform,"Golden Ventures, Homebrew, Inovia Capital","Gokul Rajaram, Golden Ventures, Homebrew, Inovia Capital, Nilam Ganenthiran, Soul Foods Group",Seed,2021-06-22,9210000,2021,2021 Q2
899,13,Adela,Connecticut & Toronto,Toronto,,healthTech,F-Prime Capital,"Decheng Capital, Deerfield Management, F-Prime Capital, OrbiMed, RA Capital Management",Series A,2021-06-23,60000000,2021,2021 Q2
900,23,AlayaCare,Montreal,Quebec,Montreal,HealthTech,Generation Investment Management,"Caisse de Depot et Placement du Quebec, Generation Investment Management, Inovia Capital, Investissement Quebec, Klass Capital",Series D,2021-06-23,225000000,2021,2021 Q2
901,168,d1g1t,Toronto,Toronto,,FinTech,CI Financial,"CI Financial, MissionOG, National Bank of Canada",Series ?,2021-06-24,16000000,2021,2021 Q2
902,658,Tulip Retail,Kitchener,Waterloo Region,,RetailTech,,,Series C,2021-06-24,34384000,2021,2021 Q2
903,57,Award Pool,Toronto,Toronto,,Platform,,Jez San,Seed,2021-06-29,2800000,2021,2021 Q2
904,409,NanoPsy,Toronto,Toronto,,BioTech,Negev Capital,"Ambria Capital, Negev Capital",Seed,2021-06-29,500000,2021,2021 Q2
905,403,Motive.io,Burnaby,British Columbia,,Platform,N49P,N49P,Seed,2021-06-29,0,2021,2021 Q2
906,686,Visier,Vancouver,British Columbia,,Analytics,Goldman Sachs Asset Management,"Adams Street Partners, Foundation Capital, Goldman Sachs Asset Management, Sorenson Capital, Summit Partners",Series E,2021-06-29,154975000,2021,2021 Q2
907,468,Paper,Montreal,Quebec,Montreal,EdTech,IVP (Institutional Venture Partners),"BDC Capital, Birchmere Ventures, Bullpen Capital, ETW, Framework Venture Partners, IVP (Institutional Venture Partners), Reach Capital, Salesforce Ventures",Series C,2021-06-30,122800000,2021,2021 Q2
908,712,Yalla Xash,Montreal,Quebec,Montreal,FinTech,Maroc Numeric Fund,Maroc Numeric Fund,Series A,2021-06-30,6000000,2021,2021 Q2
909,224,Faire,San Francisco & Waterloo,Waterloo Region,,Marketplace,"Lightspeed Venture Partners, Founders Fund","Founders Fund, Lightspeed Venture Partners",Series D,2019-10-30,197475000,2019,2019 Q4
910,224,Faire,San Francisco & Waterloo,Waterloo Region,,Marketplace,Sequoia Capital,"Sequoia Capital, Y Combinator, Lightspeed Venture Partners, Forerunner Ventures, Khosla Ventures, Founders Fund, DST Global, D1 Capital Partners, Norwest Venture Partners, Dragoneer ",Series F,2021-06-10,314418000,2021,2021 Q2
911,288,Hopper,Montreal,Quebec,Montreal,TravelTech,GPI Capital,"Glade Brook Capital Partners, GPI Capital, GS Growth, WestCap",Series G,2021-08-17,175000000,2021,2021 Q3
912,709,WorkJam,Montreal,Quebec,Montreal,CyberSecurity,Silver Lake Waterman,Silver Lake Waterman,Series ?,2021-08-03,35000000,2021,2021 Q3
913,732,Silofit,Montreal,Quebec,Montreal,FitnessTech,Whitecap Venture Partners,"Alate Partners, Courtside Ventures, David Grutman, Fitt, Whitecap Venture Partners",Series A,2021-07-29,12750000,2021,2021 Q3
914,741,Mako Financial Technologies,Montreal,Quebec,Montreal,FinTech,Desjardins Venture Capital,"Desjardins Venture Capital, Glenn Goucher, Mary Karamanos, Rodney Dobson",Seed,2021-08-03,2000000,2021,2021 Q3
915,734,Algolux,Montreal,Quebec,Montreal,AI,"Drive Capital, Forté Ventures","Castor Ventures, Drive Capital, Forté Ventures, Generation Ventures, GM Ventures, Intact Ventures, Investissement Quebec, Nikon-SBI Innovation Fund",Series B,2021-07-12,23000000,2021,2021 Q3
916,197,Edgehog,Montreal,Quebec,Montreal,NanoTech,TandemLaunch,"E8 Angels, TandemLaunch",Seed,2021-07-21,1585541,2021,2021 Q3
917,755,Gray Oncology Solutions,Montreal,Quebec,Montreal,HealthTech,Anges Quebec,"Adrian Schauer, Anges Quebec, AQC Capital, Ray Muzyka, Science Center",Pre-Seed,2021-08-05,1250000,2021,2021 Q3
918,763,OROHealth,Montreal,Quebec,Montreal,HealthTech,,Desjardins Capital Markets,Seed,2021-08-16,3000000,2021,2021 Q3
919,738,GHGSat,Montreal,Quebec,Montreal,Analytics,,"OGCI Climate Investments, Space Capital",Series B,2021-07-15,19100000,2021,2021 Q3
920,723,Zetane Systems,Montreal,Quebec,Montreal,AI,Montreal inc.,Montreal inc.,Grant,2021-07-22,10000,2021,2021 Q3
922,765,Nurau,Montreal,Quebec,Montreal,HealthTech,,,Pre-Seed,2021-07-01,15000,2021,2021 Q3
923,750,P&P Optica,Waterloo,Waterloo Region,,agTech,AgCapital Canada,"AgCapital Canada, Export Development Canada, Fulcrum Global Capital, Synovus Family Office",Series B,2021-07-08,0,2021,2021 Q3
924,780,Axelar,Waterloo,Waterloo Region,,Blockchain,Polychain,"Collab+Currency, Cygni Capital, Divergence Ventures, Dragonfly Capital Partners, Galaxy Digital, Lemniscap, North Island Ventures, Polychain, Robot Ventures",Series A,2021-07-15,31348971,2021,2021 Q3
925,12,Adaptive Pulse,Waterloo,Waterloo Region,,AI,,,Pre-Seed,2021-09-27,778000,2021,2021 Q3
926,727,FreshBooks,Toronto,Toronto,,FinTech,Accomplice,"Accomplice, Barclays, BMO Corporate Banking, Gaingels, JP Morgan Chase, Manulife Financial",Series E,2021-08-10,163000000,2021,2021 Q3
927,175,Deep Genomics,Toronto,Toronto,,BioTech,SoftBank Vision Fund,"Alexandria Venture Investments, Amplitude Venture Capital, CPP Investments, Fidelity, Khosla Ventures, Magnetic Ventures, SoftBank Vision Fund, True Ventures",Series C,2021-07-28,226000000,2021,2021 Q3
928,728,1Password,Toronto,Toronto,,CyberSecurity,Accel,"Accel, Anthony Casalena, Gerhard Eschelbeck, Harley Finkelstein, Jay Parikh, Kevin Hartz, Mike Cannon-Brookes, Robert Vis, Scott Farquhar, Skip Capital, Sound Ventures, Stewart Butterfield, Tobias Lütke",Series B,2021-07-27,125000000,2021,2021 Q3
929,126,Notch,Toronto,Toronto,,Marketplace,"Accomplice, BDC Venture Capital","Accomplice, Agman .., BDC Venture Capital, Garage Capital, Golden Ventures, Jean Genier, Mark Macleod, MATH Venture Partners, Paul Genier, Plexo Capital, Shannon Lambert, The Yield Lab",Series A,2021-07-27,12500000,2021,2021 Q3
930,559,Shopistry,Toronto,Toronto,,eCommerce,,"Amar Varma, Garage Capital, Jonathan Weiner, Mantella Venture Partners, Raiven Capital",Seed,2021-08-16,2511382,2021,2021 Q3
931,666,Untether AI,Toronto,Toronto,,AI,"Intel Capital, Tracker Capital Management","Canada Pension Plan Investment Board, Intel Capital, Radical Ventures, Tracker Capital Management",Series B,2021-07-20,125000000,2021,2021 Q3
932,132,Clearco,Toronto,Toronto,,FinTech,SoftBank Vision Fund,"Bow Capital, Intuit, Park West Asset Management, SoftBank Vision Fund",Series C,2021-07-08,268000000,2021,2021 Q3
933,500,Properly,Toronto,Toronto,,PropertyTech,Bain Capital Ventures,"75 & Sunny, Bain Capital Ventures, Eric Wu, FCT, Intact Ventures, Interplay Ventures, Jonathan Ehrlich, Lydia Jett, Michael Katchen",Series B,2021-07-19,44000000,2021,2021 Q3
934,746,RainStick,Toronto,Toronto,,Hardware,Red Thread Ventures,Red Thread Ventures,Seed,2021-08-12,1000000,2021,2021 Q3
935,733,Horizon Blockchain Games,Toronto,Toronto,,Blockchain,,"BITKRAFT Ventures, CMT Digital Ventures, Khaled Verjee, The Xchange Company, Zyshan Kaba",Seed,2021-07-29,5600000,2021,2021 Q3
936,56,Aviron Interactive,Toronto,Toronto,,HealthTech,,"Formic Ventures, Global Founders Capital, Samsung NEXT, Y Combinator",Seed,2021-08-11,5600000,2021,2021 Q3
937,611,Swift Medical,Toronto,Toronto,,HealthTech,Virgo Investment Group,"BDC Venture Capital, Chrysalis Ventures, Claritas Capital, DCVC, Export Development Canada, Pender Growth Fund, Virgo Investment Group",Series B,2021-07-15,43900000,2021,2021 Q3
938,293,Hydrostor,Toronto,Toronto,,GreenTech,BDC Capital,BDC Capital,Series ?,2021-08-04,10000000,2021,2021 Q3
939,739,Brokrete,Toronto,Toronto,,eCommerce,Xploration Capital,"MaRS Investment Accelerator Fund, Ronald Richardson, Xploration Capital",Seed,2021-07-20,2700000,2021,2021 Q3
940,424,Novamera,Toronto,Toronto,,BioTech,BDC Capital,"BDC Capital, Chrysalix Venture Capital",Series A,2021-07-27,6280000,2021,2021 Q3
941,82,Blue J Legal,Toronto,Toronto,,LegalTech,Generation Ventures,"Generation Ventures, LDV Partners, Mistral Venture Partners, Relay Ventures",Series B,2021-08-11,11270000,2021,2021 Q3
942,767,Bird Canada,Toronto,Toronto,,TransportationTech,,"Alate Partners, Obelysk, Relay Ventures",Seed,2021-08-05,0,2021,2021 Q3
943,754,Smile CDR,Toronto,Toronto,,HealthTech,UPMC Enterprises,UPMC Enterprises,Series A,2021-08-06,25000000,2021,2021 Q3
944,744,Feroot Security,Toronto,Toronto,,CyberSecurity,Y Combinator,"David Wichers, Haystack, Heron Rock Fund, Jenny Yang, Jonathan Oberheide, Kevin Mahaffey, Michael Sutton, Oleg Rogynskyy, Preface Ventures, Sounil Yu, StoneMill Ventures, Varun Badhwar, Y Combinator, Zane Lackey",Seed,2021-07-18,3021047,2021,2021 Q3
945,777,Sonero,Toronto,Toronto,,AI,Jeffrey Wald,"Eddie Lou, Jeffrey Wald",Pre-Seed,2021-07-08,377000,2021,2021 Q3
946,781,Nolt,Toronto,Toronto,,SaaS,,Micro SaaS Capital,Seed,2021-07-31,621940,2021,2021 Q3
947,150,Communyco,Toronto,Toronto,,Social,,"Angel, Antler",Pre-Seed,2021-07-15,87777,2021,2021 Q3
949,762,Ennface,Toronto,Toronto,,Games,,,Pre-Seed,2021-07-16,1000,2021,2021 Q3
951,769,Greencube,Toronto,Toronto,,MarTech,Gamma Venture Labs,Gamma Venture Labs,Seed,2021-07-08,900000,2021,2021 Q3
952,145,Cold Bore Technology,Calgary,Alberta,Calgary,Analytics,BP Ventures,"BP Ventures, Canadian Business Growth Fund, Rice Investment Group",Series ?,2021-07-29,14000000,2021,2021 Q3
953,244,Fluid Biotech,Calgary,Alberta,Calgary,HealthTech,,"METIS innovative, Shangbay Capital",Seed,2021-08-11,5600000,2021,2021 Q3
954,749,FREDsense,Calgary,Alberta,Calgary,AgTech,BDC Capital Cleantech Practice,BDC Capital Cleantech Practice,Series ?,2021-07-07,2500000,2021,2021 Q3
956,2401,Clinify,Calgary,Alberta,Calgary,AI,,,Pre-Seed,2021-08-01,100000,2021,2021 Q3
958,742,Spark CRM,Vancouver,British Columbia,,PropertyTech,"BDC Capital, Pender Ventures","BDC Capital, Pender Ventures",Series A,2021-07-28,6200000,2021,2021 Q3
959,782,Incisive Genetics,Vancouver,British Columbia,,BioTech,"Haig Farris, Sandra MacPherson","Haig Farris, Noel Hall, Sandra MacPherson",Seed,2021-07-12,2500000,2021,2021 Q3
960,609,Svante,British Columbia,British Columbia,,CleanTech,Net Zero Accelerator,Net Zero Accelerator,Series ?,2021-07-07,25000000,2021,2021 Q3
961,757,Navigate Surgical Technologies,Vancouver,British Columbia,,HealthTech,,,Series ?,2021-07-21,1075621,2021,2021 Q3
962,731,Canada Drives,Vancouver,British Columbia,,Marketplace,Honor Ventures,"Honor Ventures, KAR Global",Series B,2021-08-18,100000000,2021,2021 Q3
963,737,WonderFi,Vancouver,British Columbia,,Blockchain,"PI Financial Corp, Canaccord Genuity Corp","PI Financial Corp, Canaccord Genuity Corp,Kevin O’Leary, Argo Blockchain, BIGG Digital, Animal Capital",Series A,2021-07-08,17700000,2021,2021 Q3
966,776,Plantiga,Vancouver,British Columbia,,HealthTech,Harlo Equity Partners,,Series ?,2021-07-05,1500000,2021,2021 Q3
967,774,HonestDoor,Edmonton,Alberta,,PropertyTech,,,Pre-Seed,2021-07-05,0,2021,2021 Q3
968,771,Cherry Health,Calgary,Alberta,Calgary,HealthTech,,,Pre-Seed,2021-07-05,0,2021,2021 Q3
969,775,Oneka Technologies,Quebec,Quebec,,CleanTech,"Innovacorp, Baruch Future Ventures","Innovacorp, Baruch Future Ventures ",Seed,2021-07-13,5500000,2021,2021 Q3
970,773,Convergence.Tech,Toronto,Toronto,,Blockchain,,,Grant,2021-07-13,2450000,2021,2021 Q3
971,777,Sonero,Toronto,Toronto,,AI,,,Pre-Seed,2021-07-13,300000,2021,2021 Q3
