id,dealId,companyId,companyName,headquarters,investorId,investorName,leadInvestorFlag,ecosystemName,ecosystemSecondary,date,year,yearQuarter,roundType,investorCountry
1369,890,414,Nesto,Montreal,647,Portage Ventures,0,Quebec,Montreal,2021-06-10,2021,2021 Q2,Series B,Canada
1370,891,118,Ceragen,Kitchener,422,IndieBio,0,Waterloo Region,,2021-06-11,2021,2021 Q2,Seed,USA
1371,891,118,Ceragen,Kitchener,733,SOSV,1,Waterloo Region,,2021-06-11,2021,2021 Q2,Seed,USA
1372,892,536,Salesfloor,Montreal,501,Level Equity Management,0,Quebec,Montreal,2021-06-14,2021,2021 Q2,Series B,USA
1373,893,572,SkyWatch,Waterloo,104,BDC Capital,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series B,Canada
1374,893,572,SkyWatch,Waterloo,143,Bullpen Capital,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series B,USA
1375,893,572,SkyWatch,Waterloo,256,Drive Capital,1,Waterloo Region,,2021-06-15,2021,2021 Q2,Series B,USA
1376,893,572,SkyWatch,Waterloo,358,Golden Ventures,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series B,Canada
1377,893,572,SkyWatch,Waterloo,737,Space Capital,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series B,USA
1378,894,38,ApplyBoard,Waterloo,120,Blue Cloud Ventures,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series D,USA
1379,894,38,ApplyBoard,Waterloo,104,BDC Capital,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series D,Canada
1381,894,38,ApplyBoard,Waterloo,337,Garage Capital,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series D,Canada
1382,894,38,ApplyBoard,Waterloo,388,Harmonic Growth Partners,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series D,USA
1383,894,38,ApplyBoard,Waterloo,421,Index Ventures,0,Waterloo Region,,2021-06-15,2021,2021 Q2,Series D,USA
1384,894,38,ApplyBoard,Waterloo,618,Ontario Teachers Pension Plan,1,Waterloo Region,,2021-06-15,2021,2021 Q2,Series D,Canada
1385,895,604,StreamingFast,Montreal,788,The Graph,1,Quebec,Montreal,2021-06-17,2021,2021 Q2,Grant,USA
1386,896,16,AdSkate,Toronto,50,AlphaLab,0,Toronto,,2021-06-21,2021,2021 Q2,Seed,USA
1387,896,16,AdSkate,Toronto,430,Innovation Works,0,Toronto,,2021-06-21,2021,2021 Q2,Seed,USA
1388,897,317,Joyride,Toronto,207,Craig Miller,0,Toronto,,2021-06-22,2021,2021 Q2,Seed,Canada
1389,897,317,Joyride,Toronto,506,Liil Ventures,0,Toronto,,2021-06-22,2021,2021 Q2,Seed,Mexico
1390,897,317,Joyride,Toronto,654,Proeza Ventures,1,Toronto,,2021-06-22,2021,2021 Q2,Seed,Mexico
1391,897,317,Joyride,Toronto,818,Two Small Fish Ventures,0,Toronto,,2021-06-22,2021,2021 Q2,Seed,Canada
1392,897,317,Joyride,Toronto,829,Urban Innovation Fund,1,Toronto,,2021-06-22,2021,2021 Q2,Seed,USA
1393,898,522,Resq,Toronto,356,Gokul Rajaram,0,Toronto,,2021-06-22,2021,2021 Q2,Seed,USA
1394,898,522,Resq,Toronto,358,Golden Ventures,1,Toronto,,2021-06-22,2021,2021 Q2,Seed,Canada
1395,898,522,Resq,Toronto,403,Homebrew,1,Toronto,,2021-06-22,2021,2021 Q2,Seed,USA
1396,898,522,Resq,Toronto,432,Inovia Capital,1,Toronto,,2021-06-22,2021,2021 Q2,Seed,Canada
1397,898,522,Resq,Toronto,596,Nilam Ganenthiran,0,Toronto,,2021-06-22,2021,2021 Q2,Seed,Canada
1398,898,522,Resq,Toronto,734,Soul Foods Group,0,Toronto,,2021-06-22,2021,2021 Q2,Seed,United Kingdom
1399,899,13,Adela,Connecticut & Toronto,227,Decheng Capital,0,Toronto,,2021-06-23,2021,2021 Q2,Series A,USA
1400,899,13,Adela,Connecticut & Toronto,231,Deerfield Management,0,Toronto,,2021-06-23,2021,2021 Q2,Series A,USA
1401,899,13,Adela,Connecticut & Toronto,293,F-Prime Capital,1,Toronto,,2021-06-23,2021,2021 Q2,Series A,USA
1402,899,13,Adela,Connecticut & Toronto,620,OrbiMed,0,Toronto,,2021-06-23,2021,2021 Q2,Series A,USA
1403,899,13,Adela,Connecticut & Toronto,661,RA Capital Management,0,Toronto,,2021-06-23,2021,2021 Q2,Series A,USA
1404,900,23,AlayaCare,Montreal,147,Caisse de Depot et Placement du Quebec,0,Quebec,Montreal,2021-06-23,2021,2021 Q2,Series D,Canada
1405,900,23,AlayaCare,Montreal,341,Generation Investment Management,1,Quebec,Montreal,2021-06-23,2021,2021 Q2,Series D,United Kingdom
1406,900,23,AlayaCare,Montreal,432,Inovia Capital,0,Quebec,Montreal,2021-06-23,2021,2021 Q2,Series D,Canada
1407,900,23,AlayaCare,Montreal,440,Investissement Quebec,0,Quebec,Montreal,2021-06-23,2021,2021 Q2,Series D,Canada
1408,900,23,AlayaCare,Montreal,487,Klass Capital,0,Quebec,Montreal,2021-06-23,2021,2021 Q2,Series D,Canada
1409,901,168,d1g1t,Toronto,179,CI Financial,1,Toronto,,2021-06-24,2021,2021 Q2,Series ?,Canada
1410,901,168,d1g1t,Toronto,559,MissionOG,0,Toronto,,2021-06-24,2021,2021 Q2,Series ?,USA
1411,901,168,d1g1t,Toronto,576,National Bank of Canada,0,Toronto,,2021-06-24,2021,2021 Q2,Series ?,Canada
1412,903,57,Award Pool,Toronto,455,Jez San,0,Toronto,,2021-06-29,2021,2021 Q2,Seed,United Kingdom
1413,904,409,NanoPsy,Toronto,60,Ambria Capital,0,Toronto,,2021-06-29,2021,2021 Q2,Seed,Puerto Rico
1414,904,409,NanoPsy,Toronto,581,Negev Capital,1,Toronto,,2021-06-29,2021,2021 Q2,Seed,Cayman Islands
1415,905,403,Motive.io,Burnaby,572,N49P,1,British Columbia,,2021-06-29,2021,2021 Q2,Seed,Canada
1416,906,686,Visier,Vancouver,28,Adams Street Partners,0,British Columbia,,2021-06-29,2021,2021 Q2,Series E,USA
1417,906,686,Visier,Vancouver,320,Foundation Capital,0,British Columbia,,2021-06-29,2021,2021 Q2,Series E,USA
1418,906,686,Visier,Vancouver,359,Goldman Sachs Asset Management,1,British Columbia,,2021-06-29,2021,2021 Q2,Series E,USA
1419,906,686,Visier,Vancouver,732,Sorenson Capital,0,British Columbia,,2021-06-29,2021,2021 Q2,Series E,USA
1420,906,686,Visier,Vancouver,761,Summit Partners,0,British Columbia,,2021-06-29,2021,2021 Q2,Series E,USA
1421,907,468,Paper,Montreal,104,BDC Capital,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,Canada
1422,907,468,Paper,Montreal,114,Birchmere Ventures,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,USA
1423,907,468,Paper,Montreal,143,Bullpen Capital,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,USA
1424,907,468,Paper,Montreal,284,ETW,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,Canada
1425,907,468,Paper,Montreal,323,Framework Venture Partners,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,Canada
1426,907,468,Paper,Montreal,443,IVP (Institutional Venture Partners),1,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,USA
1427,907,468,Paper,Montreal,670,Reach Capital,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,USA
1428,907,468,Paper,Montreal,703,Salesforce Ventures,0,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series C,USA
1429,908,712,Yalla Xash,Montreal,531,Maroc Numeric Fund,1,Quebec,Montreal,2021-06-30,2021,2021 Q2,Series A,Morocco
1430,909,224,Faire,San Francisco & Waterloo,910,Founders Fund,1,Waterloo Region,,2019-10-30,2019,2019 Q4,Series D,USA
1431,909,224,Faire,San Francisco & Waterloo,911,Lightspeed Venture Partners,1,Waterloo Region,,2019-10-30,2019,2019 Q4,Series D,USA
1432,910,224,Faire,San Francisco & Waterloo,912,Sequoia Capital,1,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1433,910,224,Faire,San Francisco & Waterloo,872,Y Combinator,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1434,910,224,Faire,San Francisco & Waterloo,911,Lightspeed Venture Partners,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1435,910,224,Faire,San Francisco & Waterloo,318,Forerunner Ventures,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1436,910,224,Faire,San Francisco & Waterloo,482,Khosla Ventures,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1437,910,224,Faire,San Francisco & Waterloo,910,Founders Fund,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1438,910,224,Faire,San Francisco & Waterloo,913,DST Global,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1439,910,224,Faire,San Francisco & Waterloo,914,D1 Capital Partners,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1440,910,224,Faire,San Francisco & Waterloo,915,Norwest Venture Partners,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1441,910,224,Faire,San Francisco & Waterloo,916,Dragoneer,0,Waterloo Region,,2021-06-10,2021,2021 Q2,Series F,USA
1442,911,288,Hopper,Montreal,957,Glade Brook Capital Partners,0,Quebec,Montreal,2021-08-17,2021,2021 Q3,Series G,USA
1443,911,288,Hopper,Montreal,379,GS Growth,0,Quebec,Montreal,2021-08-17,2021,2021 Q3,Series G,USA
1444,911,288,Hopper,Montreal,861,WestCap,0,Quebec,Montreal,2021-08-17,2021,2021 Q3,Series G,USA
1445,912,709,WorkJam,Montreal,1013,Silver Lake Waterman,1,Quebec,Montreal,2021-08-03,2021,2021 Q3,Series ?,USA
1446,913,732,Silofit,Montreal,38,Alate Partners,0,Quebec,Montreal,2021-07-29,2021,2021 Q3,Series A,Canada
1447,913,732,Silofit,Montreal,939,Courtside Ventures,0,Quebec,Montreal,2021-07-29,2021,2021 Q3,Series A,USA
1448,913,732,Silofit,Montreal,942,David Grutman,0,Quebec,Montreal,2021-07-29,2021,2021 Q3,Series A,
1449,913,732,Silofit,Montreal,867,Whitecap Venture Partners,1,Quebec,Montreal,2021-07-29,2021,2021 Q3,Series A,Canada
1450,914,741,Mako Financial Technologies,Montreal,236,Desjardins Capital,1,Quebec,Montreal,2021-08-03,2021,2021 Q3,Seed,Canada
1451,914,741,Mako Financial Technologies,Montreal,958,Glenn Goucher,0,Quebec,Montreal,2021-08-03,2021,2021 Q3,Seed,
1452,914,741,Mako Financial Technologies,Montreal,980,Mary Karamanos,0,Quebec,Montreal,2021-08-03,2021,2021 Q3,Seed,
1453,914,741,Mako Financial Technologies,Montreal,1005,Rodney Dobson,0,Quebec,Montreal,2021-08-03,2021,2021 Q3,Seed,
1454,915,734,Algolux,Montreal,934,Castor Ventures,0,Quebec,Montreal,2021-07-12,2021,2021 Q3,Series B,USA
1455,915,734,Algolux,Montreal,256,Drive Capital,1,Quebec,Montreal,2021-07-12,2021,2021 Q3,Series B,USA
1456,915,734,Algolux,Montreal,951,Forté Ventures,1,Quebec,Montreal,2021-07-12,2021,2021 Q3,Series B,USA
1457,915,734,Algolux,Montreal,342,Generation Ventures,0,Quebec,Montreal,2021-07-12,2021,2021 Q3,Series B,Canada
1458,915,734,Algolux,Montreal,440,Investissement Quebec,0,Quebec,Montreal,2021-07-12,2021,2021 Q3,Series B,Canada
1459,916,197,Edgehog,Montreal,946,E8 Angels,0,Quebec,Montreal,2021-07-21,2021,2021 Q3,Seed,USA
1460,916,197,Edgehog,Montreal,1018,TandemLaunch,1,Quebec,Montreal,2021-07-21,2021,2021 Q3,Seed,Canada
1461,917,755,Gray Oncology Solutions,Montreal,918,Adrian Schauer,0,Quebec,Montreal,2021-08-05,2021,2021 Q3,Pre-Seed,Canada
1462,917,755,Gray Oncology Solutions,Montreal,70,Anges Quebec,1,Quebec,Montreal,2021-08-05,2021,2021 Q3,Pre-Seed,Canada
1463,917,755,Gray Oncology Solutions,Montreal,75,AQC Capital,0,Quebec,Montreal,2021-08-05,2021,2021 Q3,Pre-Seed,Canada
1464,917,755,Gray Oncology Solutions,Montreal,1002,Ray Muzyka,0,Quebec,Montreal,2021-08-05,2021,2021 Q3,Pre-Seed,Canada
1465,919,738,GHGSat,Montreal,610,OGCI Climate Investments,0,Quebec,Montreal,2021-07-15,2021,2021 Q3,Series B,United Kingdom
1466,919,738,GHGSat,Montreal,737,Space Capital,0,Quebec,Montreal,2021-07-15,2021,2021 Q3,Series B,USA
1467,923,750,P&P Optica,Waterloo,291,Export Development Canada,0,Waterloo Region,,2021-07-08,2021,2021 Q3,Series B,Canada
1468,923,750,P&P Optica,Waterloo,952,Fulcrum Global Capital,0,Waterloo Region,,2021-07-08,2021,2021 Q3,Series B,USA
1469,924,780,Axelar,Waterloo,940,Cygni Capital,0,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,USA
1470,924,780,Axelar,Waterloo,248,Divergence Ventures,0,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,USA
1471,924,780,Axelar,Waterloo,945,Dragonfly Capital Partners,0,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,USA
1472,924,780,Axelar,Waterloo,976,Lemniscap,0,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,Hong Kong
1473,924,780,Axelar,Waterloo,600,North Island Ventures,0,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,USA
1474,924,780,Axelar,Waterloo,646,Polychain,1,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,USA
1475,924,780,Axelar,Waterloo,1004,Robot Ventures,0,Waterloo Region,,2021-07-15,2021,2021 Q3,Series A,USA
1476,926,727,FreshBooks,Toronto,21,Accomplice,1,Toronto,,2021-08-10,2021,2021 Q3,Series E,USA
1477,926,727,FreshBooks,Toronto,524,Manulife Financial,0,Toronto,,2021-08-10,2021,2021 Q3,Series E,Canada
1478,927,175,Deep Genomics,Toronto,919,Alexandria Venture Investments,0,Toronto,,2021-07-28,2021,2021 Q3,Series C,USA
1479,927,175,Deep Genomics,Toronto,64,Amplitude Venture Capital,0,Toronto,,2021-07-28,2021,2021 Q3,Series C,Canada
1481,927,175,Deep Genomics,Toronto,482,Khosla Ventures,0,Toronto,,2021-07-28,2021,2021 Q3,Series C,USA
1482,927,175,Deep Genomics,Toronto,518,Magnetic Ventures,0,Toronto,,2021-07-28,2021,2021 Q3,Series C,USA
1483,927,175,Deep Genomics,Toronto,814,True Ventures,0,Toronto,,2021-07-28,2021,2021 Q3,Series C,USA
1484,928,728,1Password,Toronto,17,Accel,1,Toronto,,2021-07-27,2021,2021 Q3,Series B,USA
1485,928,728,1Password,Toronto,922,Anthony Casalena,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,USA
1486,928,728,1Password,Toronto,956,Gerhard Eschelbeck,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,USA
1487,928,728,1Password,Toronto,960,Harley Finkelstein,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,Canada
1488,928,728,1Password,Toronto,964,Jay Parikh,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,USA
1489,928,728,1Password,Toronto,972,Kevin Hartz,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,USA
1490,928,728,1Password,Toronto,988,Mike Cannon-Brookes,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,Australia
1491,928,728,1Password,Toronto,1003,Robert Vis,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,The Netherlands
1492,928,728,1Password,Toronto,1009,Scott Farquhar,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,Australia
1493,928,728,1Password,Toronto,1014,Skip Capital,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,Australia
1494,928,728,1Password,Toronto,735,Sound Ventures,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,USA
1495,928,728,1Password,Toronto,1016,Stewart Butterfield,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,Canada
1496,928,728,1Password,Toronto,803,Tobias Lütke,0,Toronto,,2021-07-27,2021,2021 Q3,Series B,Canada
1497,929,126,Notch,Toronto,21,Accomplice,1,Toronto,,2021-07-27,2021,2021 Q3,Series A,USA
1498,929,126,Notch,Toronto,104,BDC Capital,1,Toronto,,2021-07-27,2021,2021 Q3,Series A,Canada
1499,929,126,Notch,Toronto,337,Garage Capital,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,Canada
1500,929,126,Notch,Toronto,358,Golden Ventures,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,Canada
1501,929,126,Notch,Toronto,965,Jean Genier,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,
1502,929,126,Notch,Toronto,979,Mark Macleod,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,Canada
1503,929,126,Notch,Toronto,981,MATH Venture Partners,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,USA
1504,929,126,Notch,Toronto,996,Paul Genier,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,
1505,929,126,Notch,Toronto,999,Plexo Capital,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,USA
1506,929,126,Notch,Toronto,1011,Shannon Lambert,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,
1507,929,126,Notch,Toronto,1021,The Yield Lab,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,USA
1508,930,559,Shopistry,Toronto,920,Amar Varma,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,Canada
1509,930,559,Shopistry,Toronto,337,Garage Capital,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,Canada
1510,930,559,Shopistry,Toronto,970,Jonathan Weiner,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,USA
1511,930,559,Shopistry,Toronto,521,Mantella Venture Partners,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,Canada
1512,930,559,Shopistry,Toronto,665,Raiven Capital,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,Canada
1513,931,666,Untether AI,Toronto,151,Canada Pension Plan Investment Board,0,Toronto,,2021-07-20,2021,2021 Q3,Series B,Canada
1514,931,666,Untether AI,Toronto,436,Intel Capital,1,Toronto,,2021-07-20,2021,2021 Q3,Series B,USA
1515,931,666,Untether AI,Toronto,663,Radical Ventures,0,Toronto,,2021-07-20,2021,2021 Q3,Series B,Canada
1516,931,666,Untether AI,Toronto,1022,Tracker Capital Management,1,Toronto,,2021-07-20,2021,2021 Q3,Series B,USA
1517,932,132,Clearco,Toronto,931,Bow Capital,0,Toronto,,2021-07-08,2021,2021 Q3,Series C,USA
1518,933,500,Properly,Toronto,917,75 & Sunny,0,Toronto,,2021-07-19,2021,2021 Q3,Series B,USA
1519,933,500,Properly,Toronto,94,Bain Capital Ventures,1,Toronto,,2021-07-19,2021,2021 Q3,Series B,USA
1520,933,500,Properly,Toronto,948,Eric Wu,0,Toronto,,2021-07-19,2021,2021 Q3,Series B,USA
1521,933,500,Properly,Toronto,963,Interplay Ventures,0,Toronto,,2021-07-19,2021,2021 Q3,Series B,USA
1522,933,500,Properly,Toronto,968,Jonathan Ehrlich,0,Toronto,,2021-07-19,2021,2021 Q3,Series B,USA
1523,933,500,Properly,Toronto,977,Lydia Jett,0,Toronto,,2021-07-19,2021,2021 Q3,Series B,USA
1524,933,500,Properly,Toronto,985,Michael Katchen,0,Toronto,,2021-07-19,2021,2021 Q3,Series B,Canada
1525,934,746,RainStick,Toronto,673,Red Thread Ventures,1,Toronto,,2021-08-12,2021,2021 Q3,Seed,Canada
1526,935,733,Horizon Blockchain Games,Toronto,928,BITKRAFT Ventures,0,Toronto,,2021-07-29,2021,2021 Q3,Seed,USA
1527,935,733,Horizon Blockchain Games,Toronto,185,CMT Digital Ventures,0,Toronto,,2021-07-29,2021,2021 Q3,Seed,USA
1528,935,733,Horizon Blockchain Games,Toronto,974,Khaled Verjee,0,Toronto,,2021-07-29,2021,2021 Q3,Seed,
1529,935,733,Horizon Blockchain Games,Toronto,1030,Zyshan Kaba,0,Toronto,,2021-07-29,2021,2021 Q3,Seed,
1530,936,56,Aviron Interactive,Toronto,950,Formic Ventures,0,Toronto,,2021-08-11,2021,2021 Q3,Seed,USA
1531,936,56,Aviron Interactive,Toronto,351,Global Founders Capital,0,Toronto,,2021-08-11,2021,2021 Q3,Seed,Germany
1532,936,56,Aviron Interactive,Toronto,1007,Samsung NEXT,0,Toronto,,2021-08-11,2021,2021 Q3,Seed,USA
1533,936,56,Aviron Interactive,Toronto,872,Y Combinator,0,Toronto,,2021-08-11,2021,2021 Q3,Seed,USA
1534,937,611,Swift Medical,Toronto,104,BDC Capital,0,Toronto,,2021-07-15,2021,2021 Q3,Series B,Canada
1535,937,611,Swift Medical,Toronto,936,Chrysalis Ventures,0,Toronto,,2021-07-15,2021,2021 Q3,Series B,USA
1536,937,611,Swift Medical,Toronto,944,DCVC,0,Toronto,,2021-07-15,2021,2021 Q3,Series B,USA
1537,937,611,Swift Medical,Toronto,291,Export Development Canada,0,Toronto,,2021-07-15,2021,2021 Q3,Series B,Canada
1538,937,611,Swift Medical,Toronto,997,Pender Growth Fund,0,Toronto,,2021-07-15,2021,2021 Q3,Series B,Canada
1539,938,293,Hydrostor,Toronto,104,BDC Capital,1,Toronto,,2021-08-04,2021,2021 Q3,Series ?,Canada
1540,939,739,Brokrete,Toronto,532,MaRS Investment Accelerator Fund,0,Toronto,,2021-07-20,2021,2021 Q3,Seed,Canada
1541,939,739,Brokrete,Toronto,1006,Ronald Richardson,0,Toronto,,2021-07-20,2021,2021 Q3,Seed,Canada
1542,939,739,Brokrete,Toronto,1028,Xploration Capital,1,Toronto,,2021-07-20,2021,2021 Q3,Seed,Russian Federation
1543,940,424,Novamera,Toronto,104,BDC Capital,1,Toronto,,2021-07-27,2021,2021 Q3,Series A,Canada
1544,940,424,Novamera,Toronto,178,Chrysalix Venture Capital,0,Toronto,,2021-07-27,2021,2021 Q3,Series A,Canada
1545,941,82,Blue J Legal,Toronto,342,Generation Ventures,1,Toronto,,2021-08-11,2021,2021 Q3,Series B,Canada
1546,941,82,Blue J Legal,Toronto,975,LDV Partners,0,Toronto,,2021-08-11,2021,2021 Q3,Series B,USA
1547,941,82,Blue J Legal,Toronto,560,Mistral Venture Partners,0,Toronto,,2021-08-11,2021,2021 Q3,Series B,Canada
1548,941,82,Blue J Legal,Toronto,677,Relay Ventures,0,Toronto,,2021-08-11,2021,2021 Q3,Series B,Canada
1549,942,767,Bird Canada,Toronto,38,Alate Partners,0,Toronto,,2021-08-05,2021,2021 Q3,Seed,Canada
1550,942,767,Bird Canada,Toronto,677,Relay Ventures,0,Toronto,,2021-08-05,2021,2021 Q3,Seed,Canada
1551,944,744,Feroot Security,Toronto,943,David Wichers,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,
1552,944,744,Feroot Security,Toronto,961,Haystack,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1553,944,744,Feroot Security,Toronto,397,Heron Rock Fund,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,Canada
1554,944,744,Feroot Security,Toronto,967,Jenny Yang,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,Canada
1555,944,744,Feroot Security,Toronto,969,Jonathan Oberheide,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1556,944,744,Feroot Security,Toronto,973,Kevin Mahaffey,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1557,944,744,Feroot Security,Toronto,986,Michael Sutton,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1558,944,744,Feroot Security,Toronto,612,Oleg Rogynskyy,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1559,944,744,Feroot Security,Toronto,1000,Preface Ventures,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1560,944,744,Feroot Security,Toronto,1015,Sounil Yu,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1561,944,744,Feroot Security,Toronto,1017,StoneMill Ventures,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1562,944,744,Feroot Security,Toronto,1025,Varun Badhwar,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1563,944,744,Feroot Security,Toronto,872,Y Combinator,1,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1564,944,744,Feroot Security,Toronto,1029,Zane Lackey,0,Toronto,,2021-07-18,2021,2021 Q3,Seed,USA
1565,945,777,Sonero,Toronto,947,Eddie Lou,0,Toronto,,2021-07-08,2021,2021 Q3,Pre-Seed,USA
1566,945,777,Sonero,Toronto,966,Jeffrey Wald,1,Toronto,,2021-07-08,2021,2021 Q3,Pre-Seed,USA
1567,946,781,Nolt,Toronto,987,Micro SaaS Capital,0,Toronto,,2021-07-31,2021,2021 Q3,Seed,Canada
1568,947,150,Communyco,Toronto,923,Antler,0,Toronto,,2021-07-15,2021,2021 Q3,Pre-Seed,Singapore
1569,952,145,Cold Bore Technology,Calgary,129,BP Ventures,1,Alberta,Calgary,2021-07-29,2021,2021 Q3,Series ?,USA
1570,952,145,Cold Bore Technology,Calgary,152,Canadian Business Growth Fund,0,Alberta,Calgary,2021-07-29,2021,2021 Q3,Series ?,Canada
1571,952,145,Cold Bore Technology,Calgary,685,Rice Investment Group,0,Alberta,Calgary,2021-07-29,2021,2021 Q3,Series ?,USA
1572,953,244,Fluid Biotech,Calgary,984,METIS innovative,0,Alberta,Calgary,2021-08-11,2021,2021 Q3,Seed,Canada
1573,953,244,Fluid Biotech,Calgary,1010,Shangbay Capital,0,Alberta,Calgary,2021-08-11,2021,2021 Q3,Seed,USA
1574,954,749,FREDsense,Calgary,104,BDC Capital,1,Alberta,Calgary,2021-07-07,2021,2021 Q3,Series ?,Canada
1575,977,687,Visualping,Vancouver,953,FUSE,1,British Columbia,,2021-07-19,2021,2021 Q3,Seed,USA
